,Phrase,Count,PMI
3972,are  passionate  about,10,14.46741972693253
3973,down  the  line,10,14.461140017020412
3974,impressions  are  incredibly,10,14.366712614429314
3975,recent  studies  have,10,14.366539262157428
3976,a  false  sense,10,14.300692281025375
3977,false  sense  of,10,14.278507069615074
3978,s  important  matters,10,14.276661063233467
3979,technology  has  allowed,10,14.105421959109036
3980,implementing  a  curfew,10,14.100859055782834
3981,staying  active  is,10,14.091709244156828
3982,various  factors  such,10,14.082548227091692
3983,open  the  door,10,14.02992422530412
3984,greater  danger  for,10,15.290840445308898
3985,different  career  paths,10,15.296330259876026
3986,has  helped  me,10,15.369052020053054
3987,costs  associated  with,10,15.37740593396449
3988,aim  too  low,10,21.39765912173704
3989,hustle  and  bustle,10,20.313205980165243
3990,varied  across  different,10,19.61449152484047
3991,has  drastically  changed,10,19.50559085300082
3992,the  status  quo,10,18.727431966514654
3993,reduce  stress  levels,10,18.047636266846236
3994,using  cell  phones,10,17.858345738979864
3995,a  timely  manner,10,17.839112195809502
3996,are  almost  impossible,10,17.67975713285111
3997,an  attractive  option,10,17.64650697030091
3998,mental  health  issues,10,17.45283263099575
3999,s  comfort  zone,10,17.45132224337688
4000,two  extra  hours,10,17.32085901051454
4001,week  with  ten,10,17.028888015963485
4002,school  homework  clubs,10,16.86404279577274
4003,build  strong  relationships,10,16.656528744328988
4004,experience  taught  me,10,16.31495307569883
4005,technology  has  drastically,10,16.157510470257492
4006,goods  and  services,10,16.114188067202605
4007,big  or  small,10,15.835294459987985
4008,a  viable  option,10,15.810066040784484
4009,have  far  reaching,10,15.695942477606938
4010,playing  a  sport,10,15.578584645586282
4011,depends  on  various,10,15.524269380950834
4012,extended  school  days,10,15.466065491876964
4013,school  board  should,10,15.44186322724988
4014,matter  how  hard,10,15.404368334161198
4015,how  we  interact,10,14.006344319113271
4016,not  be  underestimated,10,13.989752461749744
4017,graduating  early  from,10,13.947484605945174
4018,to  sum  up,10,12.605184968750136
4019,has  long  been,10,12.592503991428398
4020,gave  me  the,10,12.559506216722642
4021,resources  they  need,10,12.55230727786967
4022,high  and  falling,10,12.548168571942515
4023,to  figure  out,10,12.494210320411238
4024,to  express  themselves,10,12.45287592788778
4025,distractions  such  as,10,12.447466695550446
4026,that  may  arise,10,12.438320001454148
4027,be  an  excellent,10,12.330470209352285
4028,several  factors   ,10,12.3010693671649
4029,open  and  honest,10,12.258104344844863
4030,late  and  early,10,12.201200954652112
4031,students  attending  classes,10,12.107711034699944
4032,to  keep  pushing,10,12.08541949314305
4033,sources  such  as,10,12.067762269383884
4034,self  esteem  is,10,12.0546247350308
4035,a  crucial  part,10,12.01321958219992
4036,crucial  part  of,10,11.99103437078962
4037,effort  and  dedication,10,11.97781562547132
4038,making  a  final,10,11.903432632990338
4039,lead  to  burnout,10,11.834673145504592
4040,that  being  said,10,11.825852361667533
4041,after  high  school,10,11.781227247749882
4042,is  no  longer,10,11.758113008299588
4043,to  higher  levels,10,11.756474285788345
4044,of  us  lies,10,11.738204321583712
4045,should  be  based,10,11.73730196707298
4046,academic  performance  as,10,12.600582924978738
4047,worked  hard  to,10,12.61107177608174
4048,successes  and  failures,10,13.920888557386483
4049,learning  something  new,10,12.621902819861043
4050,inevitable  part  of,10,13.904322737596289
4051,way  we  live,10,13.886504549107269
4052,not  uncommon  for,10,13.883302123656732
4053,as  problem  solving,10,13.847129313695396
4054,convenience  and  flexibility,10,13.77146400804321
4055,s  academic  performance,10,13.768409024401414
4056,online  or  video,10,13.73556393560536
4057,on  someone  else,10,13.710734839969696
4058,and  critical  thinking,10,13.647514763128282
4059,change  over  time,10,13.573753399600823
4060,who  are  unable,10,13.4825058889435
4061,the  greater  danger,10,13.435751503022708
4062,combination  of  historical,10,13.38521382855694
4063,have  negative  effects,10,13.247329344541452
4064,hands  on  learning,10,13.144896405981653
4065,control  over  their,10,13.117018470376262
4066,making  it  harder,10,13.109465222759544
4067,connections  with  others,10,13.069346764819578
4068,achieve  my  goals,10,13.037056840394882
4069,gain  a  deeper,10,13.012664592756304
4070,at  a  disadvantage,10,12.983947083827346
4071,essential  components  of,10,12.855500259011617
4072,we  should  never,10,12.812964084089298
4073,graduating  in  three,10,12.729615831125445
4074,plan  of  action,10,12.6983154445782
4075,would  otherwise  be,10,12.65822699337776
4076,an  environment  where,10,12.65677738413628
4077,i  believe  it,10,9.543968667287622
4078,the  demand  for,10,9.526105674245812
4079,could  provide  students,10,9.497402512626678
4080,they  can  take,10,7.156970936022091
4081,for  advice  can,10,7.263355378287244
4082,your  goals  and,10,7.253101161207212
4083,the  spread  of,10,7.251407401884592
4084,the  box  and,10,7.250482402704044
4085,be  sure  to,10,7.248251026563821
4086,time  to  get,10,7.241625893549596
4087,to  join  the,10,7.232690731886073
4088,to  be  taken,10,7.23043975044736
4089,and  benefit  from,10,7.2189110706291615
4090,most  of  our,10,7.214447194746391
4091,in  the  industry,10,7.212822022749705
4092,to  an  increased,10,7.175750048075358
4093,and  respect  for,10,7.168502600716685
4094,are  an  important,10,7.147857991589703
4095,and  allows  us,10,7.719309146785456
4096,to  achieve  this,10,7.097302235940603
4097,out  of  school,10,7.078636978472744
4098,when  a  person,10,7.075630569232139
4099,and  participating  in,10,7.020054087523114
4100,have  a  long,10,7.013926241320213
4101,size  of  the,10,7.012219738005172
4102,how  to  work,10,7.008810055280506
4103,students  to  pursue,10,6.982664470497241
4104,failure  and  success,10,6.953273441208523
4105,as  an  important,10,6.930657281193454
4106,s  essential  to,10,6.909413102548605
4107,to  evaluate  the,10,6.874236760973595
4108,environment  that  is,10,6.874166551723221
4109,a  job  or,10,7.273603946653864
4110,beauty  of  the,10,7.275254143838964
4111,i  have  also,10,7.276248721594982
4112,time  to  consider,10,7.281703332924927
4113,it  possible  for,10,7.692492932683955
4114,how  to  use,10,7.686657083915264
4115,when  you  are,10,7.669912450320425
4116,responsible  for  the,10,7.66984115170726
4117,both  of  these,10,7.663206580742376
4118,learning  environment  and,10,7.657094002898205
4119,them  to  gain,10,7.647488943716674
4120,argue  that  the,10,7.644840010483371
4121,to  pursue  our,10,7.628108074744489
4122,of  implementing  a,10,7.609549449774484
4123,us  to  access,10,7.566005629214224
4124,able  to  work,10,7.538063123415377
4125,in  a  particular,10,7.531460733472258
4126,a  state  of,10,7.499924958599983
4127,their  studies  in,10,7.482277604095103
4128,the  production  of,10,7.481705021306389
4129,allowing  people  to,10,7.472568003851357
4130,to  be  done,10,7.449884887733468
4131,be  available  in,10,7.426877837048707
4132,resources  to  help,10,7.424823099600211
4133,a  physical  school,10,7.388177136222978
4134,can  play  a,10,7.35122033510109
4135,on  a  variety,10,7.349197551639875
4136,to  choose  their,10,7.347534367283657
4137,a  better  life,10,7.327996880952057
4138,according  to  the,10,7.308639585119373
4139,school  can  provide,10,7.282038598526235
4140,   for  example,10,6.853973208255525
4141,it  could  have,10,6.8528243084194855
4142,available  to  students,10,6.81151632778549
4143,in  their  career,10,6.230738837099139
4144,to  travel  to,10,6.2217859555471975
4145,the  opinion  of,10,6.204864815947566
4146,aspects  of  the,10,6.193460052675313
4147,the  high  school,10,6.185973366984797
4148,can  have  positive,10,6.1821767586602405
4149,that  is  both,10,6.1525799512604
4150,can  increase  the,10,6.131305072125187
4151,as  there  is,10,6.044583330227539
4152,have  had  the,10,6.011864936398446
4153,to  identify  the,10,6.010298310549622
4154,their  academic  and,10,5.991289626007955
4155,goal  is  to,10,5.978823877609926
4156,this  is  not,10,5.9677821182127175
4157,our  day  to,10,5.957627502837276
4158,of  responsibility  and,10,5.948298464398057
4159,effects  of  a,10,5.9267396256551805
4160,for  most  of,10,5.926098011498965
4161,as  a  student,10,5.882998253232685
4162,to  be  made,10,5.8752643312337725
4163,on  the  environment,10,5.859239075207327
4164,in  the  summer,10,5.849274838660605
4165,activities  it  is,10,5.828024745596707
4166,the  classroom  for,10,5.814231061042435
4167,the  way  i,10,5.806273785445157
4168,and  enjoy  the,10,5.800679485264517
4169,on  the  best,10,5.794764761221494
4170,attention  to  the,10,5.7632054485848485
4171,in  addition  a,10,6.2288979634518284
4172,students  can  take,10,6.256615086962498
4173,also  essential  to,10,6.810416855080213
4174,and  learn  more,10,6.2632581921341455
4175,lives  it  is,10,6.7862045699020825
4176,of  all  time,10,6.772072121076178
4177,of  satisfaction  and,10,6.769328323352738
4178,such  as  their,10,6.766247178963248
4179,not  the  only,10,6.740171080635591
4180,in  which  they,10,6.717241987093544
4181,on  the  importance,10,6.687849557304986
4182,remember  that  the,10,6.644840010483371
4183,with  others  in,10,6.617601969372046
4184,it  can  create,10,6.614663713006905
4185,make  all  the,10,6.606045622406711
4186,while  in  school,10,6.597495709045539
4187,part  of  their,10,6.590835005509582
4188,and  other  activities,10,6.586703965437955
4189,is  challenging  to,10,6.5816765372269685
4190,not  able  to,10,6.557876786394374
4191,that  would  be,10,6.534464108740217
4192,as  students  may,10,6.489715385082242
4193,in  a  specific,10,6.4319250599213404
4194,in  the  real,10,6.410502690589404
4195,   where  the,10,6.403579821026717
4196,is  easier  to,10,6.393861376888772
4197,resilience  in  the,10,6.341555336871913
4198,our  decisions  and,10,6.329407766682934
4199,changes  in  the,10,6.303587486672889
4200,have  a  high,10,6.29328295245594
4201,the  late  and,10,6.286106312434761
4202,also  help  students,10,7.71677490484646
4203,from  their  own,10,7.734487911354556
4204,the  other  side,10,9.486605669675193
4205,make  mistakes  and,10,8.83192369097091
4206,provide  guidance  and,10,9.102458546875589
4207,it  creates  a,10,9.09769871488951
4208,it  is  crucial,10,9.095308624431858
4209,may  be  beneficial,10,9.077002678259646
4210,make  us  more,10,9.02125430629684
4211,it  is  highly,10,9.020669823539109
4212,achieve  success  in,10,9.00488039935128
4213,necessary  skills  and,10,9.001556988654798
4214,is  not  possible,10,8.97844059971144
4215,be  just  as,10,8.965289119563884
4216,a  list  of,10,8.903280652831192
4217,in  our  society,10,8.862063111485355
4218,there  would  be,10,8.840705045163155
4219,control  of  our,10,8.825736977897897
4220,perspective  on  the,10,7.735467577537726
4221,a  more  informed,10,8.824084392127567
4222,it  s  no,10,8.820253626106435
4223,order  to  stay,10,8.817232290451265
4224,difficult  for  them,10,8.809013067164493
4225,in  contact  with,10,8.804480104095553
4226,all  the  necessary,10,8.777340054460517
4227,on  a  case,10,8.74732527240863
4228,better  understand  the,10,8.743610868432057
4229,to  spend  more,10,8.731077508722862
4230,and  working  hard,10,8.725030113774082
4231,to  develop  new,10,8.705152357048107
4232,of  online  classes,10,8.704495235064414
4233,gives  you  the,10,8.693883823367997
4234,and  i  m,10,9.128764502544364
4235,such  a  change,10,9.131369623183936
4236,it  is  worth,10,9.147303262070125
4237,and  communication  skills,10,9.157676190572085
4238,work  dedication  and,10,9.485400184546378
4239,can  help  keep,10,9.478386937536117
4240,how  to  approach,10,9.469929365715906
4241,hard  work  can,10,9.466102685029064
4242,sports  and  activities,10,9.4391467770241
4243,about  the  importance,10,9.435481502265668
4244,as  those  who,10,9.426849039201905
4245,a  regular  school,10,9.412023878177344
4246,to  build  self,10,9.401231517423014
4247,it  s  possible,10,9.386071077560892
4248,group  work  can,10,9.374622524222248
4249,determined  by  the,10,9.365134599718438
4250,advantages  of  working,10,9.352211074833969
4251,are  not  only,10,9.338212778772297
4252,day  could  be,10,9.329559157892056
4253,reach  out  to,10,9.32007306768201
4254,hand  technology  can,10,9.31088460314126
4255,number  of  people,10,9.298742205796636
4256,such  as  those,10,9.265526317951291
4257,are  willing  to,10,9.258153653757454
4258,focusing  on  the,10,9.254196379858795
4259,can  help  ensure,10,9.237720344730777
4260,example  of  someone,10,9.223024594744793
4261,when  we  take,10,9.213595060049292
4262,i  have  had,10,9.205020373592184
4263,life  s  important,10,9.197524154272514
4264,during  the  early,10,9.193793951398211
4265,tool  that  can,10,8.620687571269492
4266,have  a  major,10,8.617036088751632
4267,to  consider  how,10,8.599405890144347
4268,time  there  are,10,8.14962599665995
4269,the  potential  impact,10,8.107706802047723
4270,in  addition  students,10,8.051560260967612
4271,that  if  we,10,8.049687353075953
4272,help  to  keep,10,8.025971028062308
4273,by  setting  a,10,7.993866410626886
4274,s  lives  in,10,7.9897580975859555
4275,for  some  time,10,7.9830497488527215
4276,to  ensure  success,10,7.922225673688288
4277,both  benefits  and,10,7.905261115567264
4278,i  would  be,10,7.8975317448716496
4279,to  someone  who,10,7.888923724120104
4280,tasks  can  be,10,7.886925571320368
4281,that  the  government,10,7.867232431819815
4282,of  whether  or,10,7.862494076283852
4283,and  grow  from,10,7.8361139083505265
4284,of  successful  people,10,7.8354956134751745
4285,all  students  have,10,7.835086513670767
4286,impression  it  is,10,7.822730445927199
4287,both  have  their,10,7.820184830659173
4288,benefit  from  a,10,7.815206614164815
4289,it  should  not,10,7.797798725604679
4290,time  to  research,10,7.763747520700519
4291,it  takes  to,10,7.754945953033854
4292,from  others  can,10,7.754801923490064
4293,it  is  likely,10,7.750580660171359
4294,as  a  form,10,7.739680887653861
4295,or  lack  of,10,7.739435679879513
4296,result  in  students,10,8.120001317069487
4297,associated  with  a,10,8.168596443846639
4298,to  gain  experience,10,8.560892846283863
4299,during  the  day,10,8.186857904187832
4300,outside  of  our,10,8.537680305589667
4301,younger  students  in,10,8.521474088766524
4302,and  those  around,10,8.490568764995999
4303,able  to  do,10,8.475351293159918
4304,that  technology  has,10,8.462998944118489
4305,way  to  gain,10,8.432916026839521
4306,is  also  essential,10,8.43179967778537
4307,opportunities  to  learn,10,8.426700971360418
4308,the  potential  negative,10,8.4254061834799
4309,the  belief  that,10,8.404889217762616
4310,by  a  variety,10,8.38905267343803
4311,life  such  as,10,8.383926641640514
4312,ultimately  having  a,10,8.374323367002695
4313,it  is  challenging,10,8.36859312695941
4314,become  the  best,10,8.362803056501832
4315,along  with  the,10,8.348066304536111
4316,making  a  career,10,8.321860721469953
4317,and  connect  with,10,8.309266494477185
4318,by  providing  a,10,8.299136036761418
4319,are  often  more,10,8.294123132589831
4320,in  mind  that,10,8.291937371651919
4321,to  learn  about,10,8.275621498331603
4322,the  decline  of,10,8.275254143838964
4323,attitude  can  make,10,8.257244709545049
4324,it  harder  to,10,8.249710644783434
4325,will  need  to,10,8.22896118118009
4326,both  beneficial  and,10,8.19609863234085
4327,the  to  the,10,-2.093969217703318
0,it is,2400,4.606781197904013
1,of the,2285,1.8025981099539976
2,can be,2258,4.634888505486334
3,in the,2215,2.145939931371256
4,on the,1456,2.9249056587596662
5,such as,1212,6.692274410692512
6,to the,1155,0.1542450076128219
7,in a,1062,1.760749222503616
8,important to,1019,3.69606441251538
9,to be,1010,2.021782402878681
10,it can,912,3.041885608341524
11,is important,850,5.05582793007979
12,can help,840,4.99940328367914
13,lead to,840,4.470825202369095
14,is a,805,1.930127890787133
15,a positive,804,4.425099743416592
16,and the,793,-0.2983136164128162
17,to a,770,0.2446147306622563
18,with the,743,1.9023484773134316
19,there are,733,6.243512471404031
20,students to,732,1.9942622308798192
21,to make,715,3.44780781906842
22,can also,686,4.304719386650756
23,have a,671,2.77346071369
24,for students,644,3.6754729893354536
25,able to,615,4.590286099292744
26,as a,596,2.2668143796214792
27,of a,594,0.5342710045799173
28,", and",586,1.4390562946322625
29,the other,574,3.2225119736901355
30,be a,562,1.86230614556991
31,to take,556,3.4996828179385453
32,high school,551,7.366418964568677
33,with a,548,2.1384943835059502
34,for the,543,0.9313699777388288
35,us to,538,3.099942912331933
36,having a,534,4.189815852053375
37,in order,525,5.575176220362842
38,positive attitude,523,8.042740466395308
39,order to,512,4.486721531189886
40,for example,507,5.74056212194478
41,their own,504,5.675582373476949
42,", the",501,1.1339295531702938
43,we can,496,3.855859045631906
44,other hand,496,8.057809487681865
45,is the,488,0.5326880315774503
46,opportunity to,475,4.185205724592073
47,sense of,474,5.214687739795576
48,that can,465,2.1241584878409085
49,it s,464,4.174132543332544
50,them to,457,2.727373932860484
51,from the,455,1.931917933124577
52,can lead,453,5.032362834223019
53,is an,451,3.3292568470472297
54,the potential,442,3.3552637629378594
55,the world,439,3.846336569014472
56,time to,431,2.2304319328009505
57,is not,424,3.636441524918716
58,of their,416,1.7367432189060672
59,may be,415,4.443459445232545
60,the school,410,1.9554622715241197
61,can have,410,2.828950766359611
62,as well,405,6.275466494805137
63,", it",399,2.581519509590997
64,in their,397,2.0575279858282443
65,in conclusion,391,5.587050929421618
66,due to,388,4.563186261868559
67,that the,386,0.4140174859786576
68,part of,384,4.858650754487048
69,they are,383,4.569065298055904
70,should be,374,5.397723038700633
71,the most,372,4.031557956973238
72,there is,369,4.265756437560199
73,for a,365,1.0336464674724333
74,to learn,362,3.6767341585541535
75,one s,361,5.775382049879607
76,in life,358,3.526028028626804
77,to stay,358,3.869431496847763
78,can provide,354,4.539671713251558
79,way to,352,3.136182279562565
80,when it,349,3.642374360297783
81,access to,344,4.01889479446314
82,as the,343,0.7943784015615378
83,the same,341,4.517316858040879
84,they can,340,3.240725087266881
85,and a,340,-0.8447675122085023
86,the best,333,3.823041846392787
87,a great,332,4.65955303435857
88,not be,328,3.716669982537432
89,and can,327,-0.1348327134837745
90,well as,327,5.96683522253123
91,need to,326,3.899699042354904
92,ability to,326,4.461577929963017
93,one of,323,2.7193973028835217
94,a person,314,4.016981734090201
95,on their,313,3.0988137062499987
96,it comes,306,5.875383239741655
97,i was,304,5.603748599126369
98,of our,303,2.031231769015136
99,is essential,302,5.295070666428437
100,may not,302,5.230392080734173
101,understanding of,301,4.249510173057949
102,on a,301,1.3260629190912605
103,variety of,301,5.209530735089302
104,a career,301,3.7811676856051406
105,comes to,300,4.05989749781244
106,not only,298,7.033876690110475
107,the opportunity,298,3.523495318174799
108,students can,297,2.1452974228703496
109,to consider,296,4.067373785164154
110,a more,295,1.942341568770182
111,impact on,293,6.2267505604972335
112,which can,293,3.9883203930368873
113,", which",290,4.705751607821444
114,have the,290,0.8878686237341675
115,this can,290,2.746691007668069
116,technology has,286,6.867319568847304
117,to ensure,284,4.157414658544568
118,the importance,283,4.481406518236895
119,importance of,283,5.134553530597181
120,a sense,283,4.492787945139497
121,those who,282,7.260096492872968
122,a group,281,4.530650310729588
123,i have,279,4.025236282742153
124,have been,278,5.9877516630620455
125,school day,277,6.297882933074835
126,amount of,276,5.210388176186267
127,our own,275,5.553344543166265
128,difficult to,273,3.199557871978989
129,to have,273,0.7898118983002078
130,to their,273,0.4650088529856653
131,that it,269,1.6690346246607677
132,has been,266,7.01715194309919
133,a student,266,3.631976790006142
134,the right,264,4.259911650113232
135,this is,260,2.7581166439129383
136,at the,260,2.4373137834210183
137,students with,260,2.885492411089661
138,a variety,259,5.014904557426451
139,the classroom,259,4.050487495455521
140,lack of,257,4.949423422369723
141,but it,255,4.1964805283631
142,by the,255,1.4513195772179834
143,be beneficial,253,5.44058902454681
144,students who,252,4.70485660551601
145,help to,250,1.7985261412012932
146,"however ,",250,4.966676180644075
147,in addition,247,5.576470060278638
148,the time,245,1.426430589053297
149,students may,245,4.1200494253570845
150,to explore,245,3.955620791270288
151,working in,244,3.871744880498735
152,can make,242,3.337287534151073
153,would be,242,4.69777663396523
154,success in,241,2.934833507819963
155,distance learning,240,8.455209685240707
156,in our,239,2.0771538814432446
157,the way,237,2.576398686162399
158,a few,236,5.122591099940042
159,to do,236,3.0872558037777478
160,we are,236,3.940836349608638
161,at a,234,2.960642913746557
162,our lives,233,6.481876069342849
163,also be,232,3.3601994364006984
164,n t,232,10.661008132873912
165,as it,232,2.0063064439098675
166,skills and,231,2.771108170936504
167,to work,231,2.119073626087417
168,rather than,230,9.33157250131761
169,to achieve,229,3.8772449761803465
170,to become,228,2.8071345516671755
171,hard work,228,7.932018655071591
172,when you,225,4.960189032413478
173,extracurricular activities,225,8.99354810293357
174,with their,225,2.5705951087482823
175,an important,221,4.412255941857158
176,to success,221,1.7575656543619615
177,students and,221,0.3564064085610106
178,a good,220,4.363259227160874
179,make a,220,2.4336051010367896
180,to get,220,3.5992026936845285
181,could be,219,4.270724711498975
182,create a,219,3.921797138862885
183,a better,219,3.1679577261322827
184,focus on,218,6.1355794140175455
185,during the,216,3.10812390035705
186,to reach,215,3.918758123177689
187,and it,215,-0.4052860091337642
188,of time,214,1.88440664881216
189,is also,213,2.7863311539351336
190,leading to,212,4.337556919629929
191,first impressions,209,9.653500659729666
192,that is,209,1.1393976271577486
193,and to,209,-2.2330363163747826
194,to create,209,3.1681322112331323
195,ensure that,209,5.556019248521942
196,of life,207,2.3474699209415637
197,attitude can,206,4.032841809647724
198,time and,206,1.255329857468876
199,to pursue,205,4.238687137729038
200,and other,204,1.8090670692208728
201,provide a,203,2.9712231709893864
202,to keep,203,3.913670049030401
203,for their,202,1.8964569134426696
204,that are,202,2.0778136295990706
205,as an,202,2.94084764791781
206,when we,201,4.539009966335311
207,that we,199,2.926864023716039
208,an individual,199,5.817326616110233
209,is often,198,3.939487636809634
210,in school,197,1.939410291755646
211,that they,197,2.841962638512914
212,from a,197,1.3995792412654815
213,you are,195,3.923973180036466
214,how to,194,2.396503273118398
215,make the,192,1.5618756644627003
216,are a,192,0.8498090702767236
217,likely to,191,4.005151941121103
218,be more,191,2.7009419827162557
219,and make,189,1.6181922681975465
220,more time,188,4.115347054830476
221,help us,187,5.438453771231622
222,work and,186,1.896424852353196
223,to gain,185,3.3426517867526933
224,number of,185,5.101562761793296
225,student s,184,5.973591173954507
226,who are,184,4.351185814923436
227,to help,183,1.3484416948232507
228,may have,182,3.909698491337792
229,not have,181,3.514375797143387
230,goals and,180,2.4095530019284297
231,be difficult,180,4.670633557657801
232,students are,179,2.571324644335608
233,an opportunity,179,5.6984651047541774
234,knowledge and,178,2.816230259302106
235,s important,178,4.738431370817963
236,be an,178,2.438603562322079
237,are not,177,3.363690272208931
238,the ability,177,3.591360102153814
239,our goals,177,5.449706900980441
240,essential to,176,2.894714723035495
241,working alone,175,8.913055973488657
242,about the,175,2.615954075353983
243,people to,175,1.2348769766741086
244,pros and,174,4.555659383852625
245,out of,174,3.311608038963797
246,and cons,174,4.578620532295936
247,to use,173,2.3797998409428445
248,of these,173,2.3772933521955686
249,is that,171,0.8498910099627643
250,that students,171,1.7374074848828478
251,online classes,170,7.535276247854551
252,to find,170,3.092127892128701
253,it has,170,2.9864212005099624
254,for instance,170,6.400409144440808
255,problem solving,170,10.95021635110537
256,", there",169,3.7024709337425072
257,that i,169,2.4155953221864976
258,on our,168,2.9528665668733503
259,one hand,168,6.169185488888616
260,to understand,168,3.4731948087724227
261,while it,167,3.505863079274881
262,to develop,167,3.272430758790428
263,be able,166,4.772862660682055
264,as they,165,3.1369862199805105
265,cell phones,164,10.485727586216631
266,benefits of,163,3.1075581457401604
267,range of,163,4.998079668941667
268,you can,163,2.508840455516168
269,the future,162,3.0516011157662284
270,into the,162,2.2639047194790933
271,the student,162,2.241212133618994
272,true to,162,3.1219084079045203
273,and more,161,0.4723917590999384
274,believe that,161,5.810343184889952
275,me to,161,2.699545243677552
276,first impression,161,9.172985951615711
277,for those,159,4.050407524963276
278,is to,158,-1.1051733341472063
279,use of,158,2.9130041501823847
280,in an,158,1.2469522258832626
281,they may,158,4.387548083591209
282,associated with,158,6.871582057265872
283,life and,157,1.3744933802085058
284,based on,157,6.672742244725306
285,a successful,157,3.423740669257448
286,no matter,156,9.706024969431873
287,self esteem,156,9.80408599653948
288,a young,156,4.302174413362572
289,consider the,155,3.144949601148312
290,will be,155,4.081199388921615
291,i am,154,7.697154579742737
292,in my,154,2.5150928758935542
293,each other,154,6.784168913854401
294,around us,154,6.9098054131901385
295,it was,153,3.196065304575264
296,up to,153,1.9689039217785973
297,and have,152,0.0349237273977465
298,to focus,151,3.169256681314131
299,example of,151,2.791182994340616
300,be used,151,5.032649789771707
301,to remember,150,4.107203212590797
302,those around,149,7.705237694235947
303,on one,149,3.375666827204164
304,make it,148,2.9623783427640618
305,instead of,148,4.488855270589237
306,my own,147,5.721748341326766
307,the amount,147,3.648389051884173
308,to our,147,0.3236783416793862
309,attitude is,146,3.7051327545758745
310,failure is,146,3.759981231571494
311,can not,145,1.9194632471391024
312,learn from,144,5.468440599642378
313,become more,144,5.226039868385733
314,when i,144,3.7823597593306175
315,and their,144,-0.367881829918069
316,potential to,144,1.726381428649869
317,have to,143,-0.1430739058412555
318,combination of,143,5.197384644776427
319,the power,143,3.899220008224024
320,a significant,143,4.148719529716274
321,of success,143,1.7935862204480806
322,", such",143,3.401920888584307
323,in this,142,1.3163942043034744
324,making a,142,2.665401792560786
325,time for,141,2.484432944735712
326,academic performance,141,9.433830378649803
327,chance to,141,4.081129700980906
328,of my,141,1.999628399677139
329,for success,141,2.9752081659943883
330,four day,140,8.235834964915508
331,used to,140,2.851548337122601
332,it allows,140,4.572191707435877
333,people who,140,5.161963171207063
334,of technology,140,2.680332458043754
335,participate in,140,5.452266038438115
336,benefit from,140,6.343694496351915
337,of this,140,0.907700813823446
338,take the,140,1.5209295384988764
339,to provide,140,1.7489332706397145
340,over time,140,6.315258456611556
341,more likely,139,6.628534515249847
342,to build,139,3.39415849871968
343,the process,139,3.0255083625891324
344,to note,139,4.52174655360453
345,to complete,139,3.786758608878767
346,trying to,139,3.970104126083399
347,role in,139,4.735946192534133
348,a new,138,2.666292307941486
349,they have,138,3.214834360843362
350,are also,138,3.14770964225788
351,", including",137,5.950544507781466
352,great way,137,7.403396251817448
353,to better,137,1.8049657493821731
354,advantages and,137,3.042511319674883
355,are more,137,2.7585119818476187
356,has a,136,1.5638135159996196
357,students the,136,-0.4230699898150085
358,important for,136,2.656582636224968
359,note that,136,6.331260899532538
360,mental health,135,9.52350460912398
361,was a,134,1.904087062717405
362,their studies,134,5.581527583284995
363,a four,134,3.9398147671919297
364,away from,133,7.021346952401881
365,understand the,133,3.1470645978337224
366,it may,133,2.516711213962896
367,if you,133,5.60786864256762
368,essential for,132,4.345670942381712
369,help them,132,4.798796458729544
370,that you,132,2.5930830885709035
371,relationships with,132,5.08789570963269
372,the end,132,4.04801609327124
373,does not,132,6.856467228838792
374,a negative,131,3.632809941902508
375,i can,131,1.6595622195144024
376,that may,131,2.548927767667891
377,effect on,131,6.327886568324221
378,after school,131,5.904659054321208
379,be the,131,-0.9140293968841532
380,shown that,130,6.143107474906312
381,who have,130,3.968436859829129
382,own decisions,130,6.518983824527904
383,helps to,130,3.037569024753747
384,the decision,129,2.470103828691286
385,remember that,129,5.730604354919347
386,must be,129,5.192021248189032
387,it also,129,2.2283825561598327
388,level of,129,4.331271144880887
389,beneficial for,129,4.262836693631826
390,young age,129,9.85098722855544
391,are able,128,4.934789973541715
392,and i,127,0.2523494518491098
393,up with,126,4.0733582080512925
394,school week,126,6.964457455989479
395,person s,126,5.572975772091031
396,but also,126,4.8530660413053255
397,from home,126,6.228012916718889
398,known as,126,6.213462877750821
399,in many,126,2.540041998526558
400,their goals,126,4.207626989620149
401,also help,126,4.270597396072727
402,the states,125,4.229469097877377
403,to students,125,-0.5556533227421383
404,achieving success,125,7.046661670655748
405,and disadvantages,125,4.180750230913933
406,in person,125,3.05418934637067
407,should not,125,5.062108285885916
408,through the,125,1.82112625117254
409,the individual,124,2.2245757761761737
410,in terms,124,5.304486677875762
411,success and,124,1.0138008619312089
412,want to,123,4.268358004405382
413,terms of,123,4.904575584907818
414,had a,123,2.9877618684500438
415,positive and,123,1.1202670140412463
416,advantage of,123,4.667814873283131
417,and how,123,1.8290463928443152
418,all of,122,2.279026545249337
419,is no,121,4.099453098203348
420,and develop,121,2.897531160164774
421,you have,121,3.353951291495701
422,it could,121,3.129737748635847
423,the benefits,121,2.024546216423392
424,your own,121,5.635420191116396
425,help students,120,3.248531749772969
426,activities and,120,1.501999250693025
427,of being,119,2.328132351721909
428,life it,119,2.6716655277834604
429,because it,119,4.594884293295976
430,", but",119,3.4947231537454257
431,and resources,119,2.6319454232648773
